,cycle,capacity,SoH,resistance,CCCT,CVCT
59,60.0,1.0807610695476868,0.7886843243321047,0.0869213193655014,6383.573385147203,2165.887636441985
60,61.0,1.0860892362381662,0.7886990013550494,0.0869213193655014,6373.827173413723,2098.141218322984
61,62.0,1.0808095812683851,0.7886809486929907,0.08757387101650238,6378.813625235969,2103.906671771969
62,63.0,1.0778799578217966,0.7795158434160216,0.08757387101650238,6340.372889830411,2165.0752349525283
63,64.0,1.072507443611924,0.7795093029936139,0.0877336710691452,6306.867181210109,2170.3248236477957
64,65.0,1.071644855769363,0.7794991519435962,0.08911444246768951,6303.2283767046465,2155.5908096814237
65,66.0,1.0710681783700713,0.779484074456847,0.08846531063318253,6292.385229811218,2153.4034393314796
66,67.0,1.069427286346617,0.7886315876930661,0.0883043110370636,6268.869390278473,2196.574256872118
67,68.0,1.0701084306616209,0.7794663670559786,0.0869213193655014,6267.529170638736,2158.264079176588
68,69.0,1.069803950586544,0.7794831180643581,0.08757387101650238,6278.155071307701,2144.0457839149167
69,70.0,1.0630968134928052,0.7794507972046698,0.0891956090927124,6259.29422657931,2177.090417063271
70,71.0,1.0626746137440728,0.7794490785756788,0.08911444246768951,6231.525462645368,2187.4964303252054
71,72.0,1.0622912734773848,0.779441046366208,0.08911444246768951,6231.306979036977,2177.8092256253876
72,73.0,1.0618679206386368,0.7794552298284187,0.08911444246768951,6229.713866550475,2169.4029874734115
73,74.0,1.060991049119722,0.7794567131916503,0.088546022772789,6206.901265880326,2204.1678551755613
74,75.0,1.0621522655004774,0.7702806015732209,0.08749417960643768,6222.8114140149555,2150.0917965336703
75,76.0,1.061782560477029,0.7702759978534635,0.08765369653701782,6233.936989953392,2144.483130938257
76,77.0,1.0613756870442885,0.7702957656067483,0.08903343230485916,6229.577729414916,2140.2175612911815
77,78.0,1.0610967921544097,0.7703035609336184,0.08976122736930847,6222.405633149203,2150.6548630787875
78,79.0,1.0608590860835807,0.7702960812987457,0.08846531063318253,6218.79642611969,2149.4205526974984
79,80.0,0.9434336605672825,0.7611303386142794,0.08757387101650238,6221.154010971601,0.0
80,81.0,0.9430515897543453,0.7519598201315333,0.0861089751124382,6234.594779712905,0.0
81,82.0,1.0599700170238358,0.7702808391655862,0.08684208989143372,6222.437313932402,2161.0610182042583
82,83.0,1.0596320866453741,0.7703050083363105,0.0883043110370636,6203.124954299885,2154.029968053859
83,84.0,1.0593858327377004,0.7702952598619661,0.0861089751124382,6197.968953574658,2159.7172696392518
84,85.0,1.0591517380510957,0.7703172440453444,0.08757387101650238,6191.67183422565,2160.87344961043
85,86.0,0.9405944345356114,0.7519687930161529,0.08838474005460739,6187.890476187982,0.0
86,87.0,1.0584287782171922,0.770301799275184,0.08765369653701782,6198.546429572569,2169.576494140434
87,88.0,1.058566711060737,0.7703050140941987,0.08757387101650238,6184.156767983281,2151.296066595183
88,89.0,1.0535018126898599,0.77030346731797,0.0883043110370636,6180.48461638164,2161.7639764274354
89,90.0,1.053104702907109,0.7611223802089371,0.08765369653701782,6171.968701877398,2164.310819333652
90,91.0,1.0525044579979945,0.7611345280795592,0.08903343230485916,6169.500247208809,2167.1547200190835
91,92.0,1.044866290810998,0.770299747871123,0.09073470532894135,6126.823348079808,2239.245152383228
92,93.0,1.0441194425385472,0.7702997551147734,0.08927691727876663,6084.526234222692,2277.478769015055
93,94.0,1.0434839875419233,0.7702858661964164,0.090170718729496,6073.151332041365,2276.4005937054753
94,95.0,1.051927965298877,0.7703070974639787,0.08838474005460739,119.56068008644658,1718.0728301579713
95,96.0,1.0518002543883493,0.7702968921516397,0.0869213193655014,6151.580690350142,2184.569718104036
96,97.0,1.0514612660228637,0.7703089820972102,0.08757387101650238,6156.035397875472,2163.8490304749175
97,98.0,1.058584134343584,0.7611453982437308,0.08749417960643768,6175.224494056703,2105.1331248813367
98,99.0,1.059122054157851,0.7611396272126606,0.08676299452781677,6220.027528272869,2058.056559180797
99,100.0,1.0521263014192885,0.7611327716698879,0.08456142991781235,6228.076752580098,2023.4788988259243
100,101.0,1.0506544182769002,0.77031801729227,0.08684208989143372,6145.2083554669225,2171.3178232858045
101,102.0,1.0506071928668401,0.7703601662955142,0.08749417960643768,6140.898360305917,2158.9900090198207
102,103.0,1.0504068477779425,0.7703421986872729,0.08618761599063873,6148.537710108314,2118.9440984862304
103,104.0,1.0446112095990165,0.7611703351204973,0.08765369653701782,6131.161475277899,2154.255476097256
104,105.0,1.0523018903420922,0.7611835923486366,0.08587391674518585,6132.708243930436,2121.9141241873003
105,106.0,1.0570248828199715,0.761180651492308,0.08595212548971176,6192.9663970661495,2053.166308492713
106,107.0,0.9419005087546626,0.7428459908036826,0.0844072699546814,6206.18744770257,
107,108.0,1.043673606659353,0.7611625692363175,0.08684208989143372,6151.2396873141115,2184.801785264368
108,109.0,1.0436590275588964,0.7611825188999141,0.08846531063318253,6095.8953905398375,2185.6301249125972
109,110.0,1.0435357440784234,0.7611641993116869,0.08676299452781677,6090.37949155239,2193.26708137081
110,111.0,1.0422244599273245,0.7611610138291289,0.08757387101650238,6085.957628186123,2203.6763821068453
111,112.0,1.0438376584704712,0.7703322489973781,0.08911444246768951,6051.535181533545,2258.706721810944
112,113.0,1.0505588070757266,0.7520129952074361,0.08595212548971176,6140.308191899792,2091.9777690844203
113,114.0,0.939579020294354,0.7428321612651003,0.0852966234087944,6166.997848107858,0.0
114,115.0,1.0418213778237928,0.7611791175379934,0.0883043110370636,6133.839359097823,2183.583430508501
115,116.0,1.0412617192358997,0.7611776170414674,0.0877336710691452,6056.738448473305,2217.160321428906
116,117.0,1.0413186082636474,0.7611612791216842,0.08911444246768951,6053.4731160662195,2218.222926168819
117,118.0,1.0359010313060117,0.7520030248664735,0.0883043110370636,6060.426334218471,2196.2581023293315
118,119.0,1.0348378418233453,0.7611657241143945,0.0891956090927124,6019.801457706781,2266.0658504232415
119,120.0,1.043636438274966,0.7611740594344332,0.08668404817581177,6072.040158545831,2127.257729533303
120,121.0,1.0481717020304333,0.7611784937913072,0.08676299452781677,6126.234174552257,2097.4462532972684
121,122.0,1.0493846645674096,0.7520270459830982,0.0844072699546814,6137.934960860002,2080.4000469637103
122,123.0,1.0499876282325693,0.7520151719412682,0.08595212548971176,6160.265261921915,2047.6198833172093
123,124.0,1.0503921775369889,0.7520348765983316,0.08433038741350174,6172.251370332495,2033.5111823840416
124,125.0,1.0506812320035914,0.7520317251249383,0.0844072699546814,6181.053440689226,2017.3873165243422
125,126.0,1.0509321921044412,0.7520051400754777,0.08433038741350174,6187.72318071645,2009.309417946788
126,127.0,1.0513863777127967,0.7520307570079863,0.08433038741350174,6196.03762080305,1994.6191851606127
127,128.0,1.0514348276768717,0.7520461149326318,0.0836719274520874,6201.6475756134605,1991.2946836584597
128,129.0,1.0515431006174825,0.752025223317162,0.08579585701227188,6203.648214200162,1983.326275205065
129,130.0,1.05169289923,0.7520462295387049,0.08514125645160675,6206.961606141063,1980.4707199999248
130,131.0,1.0517704073638094,0.7520374988208285,0.08587391674518585,6208.821686312382,1977.3580400970532
131,132.0,1.0518308059471324,0.7520313147432245,0.08433038741350174,6210.947271144076,1971.9679276821553
132,133.0,1.051924230797901,0.7520477395690357,0.08514125645160675,6211.854240995308,1970.577255455486
133,134.0,1.0519146100062062,0.7520424993715065,0.08278404921293259,6214.104657100281,1968.105077974964
134,135.0,1.0519103816507929,0.7428627219737256,0.08425365388393402,6214.495536249655,1964.093146301282
135,136.0,1.04408076857613,0.7336888919078245,0.08351951837539673,6213.71448568732,1961.7652129014605
136,137.0,1.0403094247750728,0.7520168877500282,0.08603048324584961,6078.586385781062,2183.958884709922
137,138.0,1.0355604561975285,0.7520136000982449,0.08684208989143372,6053.491020929592,2177.271152175672
138,139.0,1.0352020793508363,0.7520214153943947,0.08676299452781677,6049.553621590079,2181.286684286548
139,140.0,1.0340491305669115,0.7520076375448294,0.08765369653701782,6044.06948715169,2174.4272804994835
140,141.0,1.042231188752761,0.7520358405207597,0.08676299452781677,6020.724501155317,2202.78819231363
141,142.0,1.043792144943735,0.7520229161830798,0.08514125645160675,6126.312809181283,2053.9639497630997
142,143.0,1.0426452610509311,0.7429024484901638,0.08506378531455994,6146.690467140637,2029.2619704272365
143,144.0,1.033361488420967,0.7612281336278446,0.08838474005460739,6067.257732599857,2175.5680790129118
144,145.0,1.0421139073761916,0.7611280388036672,0.08676299452781677,5997.538532836195,2256.7855470030972
145,146.0,1.0428438443098293,0.7703488341731887,0.0883043110370636,6049.458033712999,2279.347420365062
146,147.0,1.0501080024095641,0.7519847273144948,0.08668404817581177,6128.9035236833515,2105.8062795439364
147,148.0,1.0504234603969678,0.751990875274282,0.0844072699546814,6161.329036276329,2073.4955275561006
148,149.0,1.0353848676297701,0.7519894272915879,0.0869213193655014,6101.230715481732,2215.3488238071222
149,150.0,1.0353301621649185,0.7611340038316179,0.08676299452781677,6025.833548934468,2245.80342459603
150,151.0,1.0355444802200522,0.7519695510299678,0.08757387101650238,6032.021179141404,2192.1300984515256
151,152.0,1.034915984240752,0.7519710078262867,0.08684208989143372,6025.1471918967,2189.1769987453445
152,153.0,1.0346873929580855,0.761146147325251,0.08765369653701782,5989.802371968501,2235.0822379898455
153,154.0,1.0431165027428007,0.7519814505844377,0.08514125645160675,6054.714588823263,2094.2433213714394
154,155.0,1.0438656335907266,0.7519952321587415,0.08514125645160675,6107.328355599559,2052.9011573496973
155,156.0,1.0345894819183479,0.7519728357256383,0.08838474005460739,6069.312388963212,2150.631109961774
156,157.0,1.0336469292617336,0.7611522232176766,0.08684208989143372,5995.458883737068,2211.7701790341816
157,158.0,1.0335519857794904,0.761149151641694,0.0883043110370636,5992.912755980535,2206.8796371793433
158,159.0,1.0333949108500609,0.7611320985662079,0.08903343230485916,5991.709664920141,2199.9737921877822
159,160.0,1.0322350734445709,0.7520211407915429,0.08838474005460739,5978.037655340857,2229.7855783074046
160,161.0,1.0410568551829302,0.7520375276598903,0.0861089751124382,6007.071557417163,2121.071083618357
161,162.0,1.0419883153599847,0.7428690058016817,0.08668404817581177,6080.406690010452,2060.979357444943
162,163.0,1.0335773490136384,0.7520106247347316,0.08684208989143372,6096.049591464107,2031.790754200687
163,164.0,1.0320702081497974,0.7520242311674956,0.08838474005460739,5969.147584456165,2246.457162546518
164,165.0,1.032394974593541,0.7427709370553279,0.08911444246768951,5964.490884361381,2218.832331493235
165,166.0,1.0320390141074949,0.7519586831677936,0.0869213193655014,5971.162982354435,2213.160970769328
166,167.0,1.02616078167008,0.7519468262524263,0.08911444246768951,5970.146491130989,2203.9575586668216
167,168.0,1.034831456767294,0.7519675626258219,0.08684208989143372,5970.694325078744,2165.2569568558247
168,169.0,1.040359079264072,0.7519709509019087,0.08668404817581177,6049.672890278045,2085.5095402952284
169,170.0,1.0408405847009106,0.7427882102945778,0.08595212548971176,6087.329223263427,2062.932261533977
170,171.0,1.0410440753820165,0.7428039387838986,0.08514125645160675,6081.705374667188,2047.8390109234024
171,172.0,1.0413158974261123,0.7428176193968763,0.08595212548971176,6087.2844551102025,2038.6833437897149
172,173.0,1.0415441306969553,0.7428041674541447,0.0844842791557312,6094.349179574347,2026.4499369491823
173,174.0,1.041726597735914,0.7519778027798584,0.08595212548971176,6099.162568654108,2019.403318886354
174,175.0,1.0417630602941277,0.7428256177236593,0.0844072699546814,6105.070012507786,2012.075572674512
175,176.0,1.0417219582797836,0.7428073431069703,0.0835956558585167,6104.397720157518,2011.059929748415
176,177.0,1.0417019879946394,0.7428331941814043,0.0836719274520874,6105.101341990929,2003.919467290747
177,178.0,1.0417111361801885,0.7428182639487035,0.08506378531455994,6106.117257512349,2006.4507034355192
178,179.0,1.0417717696399555,0.7428179039587905,0.08506378531455994,6107.195326142479,2003.4822220893693
179,180.0,1.041873107701731,0.7428393466653289,0.08351951837539673,6109.602671411645,1996.8888373866794
180,181.0,1.0419307447299238,0.7428413482971638,0.08506378531455994,6112.275496253686,1993.3423021041672
181,182.0,1.0425034069949735,0.7428231301678221,0.08425365388393402,6120.635901772068,1974.0460143311648
182,183.0,1.0426041233135146,0.7428265056566965,0.08425365388393402,6130.513156253903,1965.0466607150156
183,184.0,1.032994120971824,0.7428195605392842,0.08603048324584961,6086.886003383435,2061.7744723490905
184,185.0,1.0319110394617557,0.751982071538122,0.08749417960643768,5985.96196794929,2175.615136931883
185,186.0,1.0317386942019364,0.7427979615410818,0.08684208989143372,5979.477316752193,2170.3652015404077
186,187.0,1.0311648180667903,0.7427942331589891,0.0883043110370636,5966.275249095168,2182.1618169623544
187,188.0,1.0250735839384308,0.7519587899995233,0.08838474005460739,5949.554584107944,2213.723352455534
188,189.0,1.0337311907270301,0.7519846251219684,0.08456142991781235,5976.134284689906,2124.9148693288444
189,190.0,1.0346723122725725,0.7428403165205498,0.08595212548971176,6043.189240330365,2059.6983488003025
190,191.0,1.0314124231059862,0.7427886371362313,0.0852188766002655,6057.535377345281,1998.9957048671786
191,192.0,1.0246708218284628,0.7520211783660319,0.0861089751124382,5928.178577762679,2255.8162639534567
192,193.0,1.0249937606848896,0.7520576419815304,0.0883043110370636,5926.428023239248,2235.0667714078445
193,194.0,1.0267713235856308,0.7520029541666493,0.08765369653701782,5904.757614274477,2301.1906364078013
194,195.0,1.0350927600453796,0.7519965691621955,0.08603048324584961,5979.9609546618285,2187.6012099490617
195,196.0,1.0402679246056916,0.7427993377512283,0.08587391674518585,6045.500242923295,2108.431522659641
196,197.0,1.0330147482470156,0.7428087707425108,0.08595212548971176,6061.987360770923,2061.245544959922
197,198.0,1.0261580989958805,0.7519603984387411,0.08846531063318253,5950.617147775396,2260.4261438028043
198,199.0,1.0315088744128555,0.7428086468804991,0.08676299452781677,5947.382211376469,2225.176582945889
199,200.0,1.026575233726248,0.7427916340566552,0.08676299452781677,5956.914576446201,2209.8181525908876
200,201.0,1.0317644277718425,0.7519823792361708,0.0861089751124382,5960.444915029439,2238.786324619883
201,202.0,1.0337410083733267,0.7519664202838819,0.08514125645160675,6016.469801134357,2102.5576309322205
202,203.0,1.0343894697330636,0.7427994455204325,0.0844072699546814,6044.222954234239,2066.9805553381157
203,204.0,1.0250977369600172,0.7519532210125771,0.08757387101650238,5992.091983962266,2198.552546675375
204,205.0,1.0251069618103412,0.7519575246162327,0.08765369653701782,5939.523565281794,2214.708110036998
205,206.0,1.0248507600969958,0.7427871374493324,0.08684208989143372,5949.133971769916,2188.4119943366095
206,207.0,1.0247375978877633,0.7427919547032151,0.08838474005460739,5939.134120617993,2198.6774840883736
207,208.0,1.0248243134945871,0.751965345825516,0.08757387101650238,5932.1025340561755,2199.5522602241836
208,209.0,1.0329313916113219,0.7336242660350947,0.08587391674518585,5993.843972861097,2072.7294841188414
209,210.0,1.033599667320584,0.7427922989581606,0.0844072699546814,6044.207931585377,2031.5126036339789
210,211.0,1.0249724459023821,0.7427800459163615,0.08903343230485916,6003.833686207508,2133.601092723722
211,212.0,1.024708882095911,0.7427844683640661,0.08749417960643768,5934.915246664546,2204.255466169794
212,213.0,1.0250092791900112,0.7428059367341079,0.0861089751124382,5953.448343044351,2156.101260178257
213,214.0,1.0331880215641747,0.7428364670347066,0.08433038741350174,5998.735856299754,2051.496671682369
214,215.0,1.0337776664164726,0.7336527129978402,0.08514125645160675,6052.994959323463,2006.7646500796545
215,216.0,1.0337521787605588,0.7428078645159573,0.08587391674518585,6053.183132673032,2013.7488919017487
216,217.0,1.0338681487256158,0.7428231101163671,0.08595212548971176,6056.262474925141,2009.2960600734805
217,218.0,1.0339706894932799,0.7336757721550429,0.08579585701227188,6056.341660624777,2006.5934901380679
218,219.0,1.0339945351957467,0.7336575230172435,0.0844072699546814,6059.467327886145,1999.3746987993363
219,220.0,1.0341308335161568,0.7336529952629463,0.0844072699546814,6061.155646910134,2001.9844600097858
220,221.0,1.034648844418499,0.7336406705143346,0.08506378531455994,6064.87549830653,1994.9382071035798
221,222.0,1.034585831027146,0.7336733131026512,0.08506378531455994,6073.206047619169,1982.7981198780471
222,223.0,1.0345878294151272,0.7336562866486063,0.08579585701227188,6073.034252802958,1981.7515466603218
223,224.0,1.0344247087942653,0.7336534527792963,0.08579585701227188,6081.01904672198,1992.82950753998
224,225.0,1.0344348360385809,0.7336626213049419,0.08278404921293259,6073.847592002712,1978.9858752740547
225,226.0,1.0344631756770395,0.7336654832671753,0.08498646318912506,6075.629252736922,1977.158048447047
226,227.0,1.034410318618172,0.7336857205301281,0.0844072699546814,6075.442203558574,1972.9551461763913
227,228.0,1.0344397057566643,0.7336673199531577,0.08506378531455994,6077.17741838668,1965.6893776804209
228,229.0,1.0344776204702528,0.7337252079486595,0.08425365388393402,6076.677289402811,1968.8932307005161
229,230.0,1.034410778737283,0.7337083355537233,0.08506378531455994,6076.865121631068,1966.8773206437472
230,231.0,1.0343652920632767,0.7337265069381694,0.08351951837539673,6076.240480786306,1964.4242992901127
231,232.0,1.0255075561196954,0.7337102903728552,0.08595212548971176,6036.565237921197,2050.1824303588364
232,233.0,1.025033540333676,0.7337010774815717,0.08587391674518585,5949.48177151155,2168.991882619972
233,234.0,1.0245229726968903,0.742857826471335,0.08603048324584961,5951.701434231247,2156.3203090931056
234,235.0,1.02331079334101,0.7428043942284558,0.0883043110370636,5936.248176657886,2177.741348202224
235,236.0,1.0176530290179004,0.7427839923262424,0.08911444246768951,5909.401912321977,2203.3968481671764
236,237.0,1.0260104737158149,0.7428145474133266,0.08595212548971176,5939.576785798301,2111.1205316046253
237,238.0,1.0314504363817483,0.7336630758733658,0.08668404817581177,5998.3061871996615,2059.5448059237096
238,239.0,1.0242913825564708,0.733638577597736,0.08822403848171234,6016.341021395405,2005.185990717844
239,240.0,1.0175588774401618,0.7428449642429009,0.08911444246768951,5906.996357837808,2216.6620675303275
240,241.0,1.0223096879583757,0.7336628885124116,0.08911444246768951,5895.85472237668,2235.0528136973735
241,242.0,1.0342761853888192,0.7428265786236863,0.0883043110370636,5874.822421277342,2347.254090230229
242,243.0,1.0413257948029773,0.7520317522800324,0.08603048324584961,6018.289227372174,2263.866383269775
243,244.0,1.0424133676829868,0.7428558167192019,0.08595212548971176,6086.299349705616,2139.979484531006
244,245.0,1.03596752522034,0.7336893470744341,0.08668404817581177,6094.614909812954,2135.9021755705617
245,246.0,1.0324779177198,0.7520074778643278,0.0891956090927124,5989.055696977826,2312.6755911467408
246,247.0,1.0323100435248165,0.7520046109350194,0.0877336710691452,5959.6009786694485,2311.6763603228756
247,248.0,1.026978644406482,0.7519969126146506,0.0891956090927124,5949.4609131459,2325.9097434920113
248,249.0,1.0240506687786386,0.7428365727920123,0.09073470532894135,347.71178915377885,1905.4170918427776
249,250.0,1.0173956811231835,0.7428232505199648,0.09073470532894135,5888.14682957822,2343.7651389384355
250,251.0,1.0263038726027691,0.7428430018369478,0.08838474005460739,5920.476459674272,2247.551620357968
251,252.0,1.031899775309505,0.742832380872756,0.08749417960643768,5984.359094037849,2191.6789976252476
252,253.0,1.024862782957645,0.7428346052883378,0.08838474005460739,5995.297811084514,2144.8045551329633
253,254.0,1.0173914979937282,0.7519785835011388,0.09000647813081741,5877.899138788838,2392.7647362166535
254,255.0,1.01752642781854,0.7428160983579898,0.09154483675956726,5858.257753812752,2398.1550138802995
255,256.0,1.0178070174270288,0.7519788385718632,0.090170718729496,5856.836234140719,2391.983369385358
256,257.0,1.0175330884547586,0.7428934031696843,0.09081734716892242,4682.343707896958,
257,258.0,1.0167088121319794,0.7520439982700905,0.09154483675956726,1157.403645443644,2347.2439811499426
258,259.0,1.0168566113890904,0.7428775905866609,0.0909830704331398,5871.921632713842,2365.772745963015
259,260.0,1.0247161086035268,0.7520572769424608,0.09073470532894135,5851.687494640875,2391.131570782174
260,261.0,1.0264216110398372,0.742877931666249,0.0891956090927124,5859.825824066902,2381.6191339176075
261,262.0,1.0262121528335741,0.7337072068817219,0.08984282612800598,5965.052698284962,2211.8094234950986
262,263.0,1.016820726396614,0.7428674314009307,0.09235496819019318,5987.649465767368,2182.4848633883666
263,264.0,1.0172593983865705,0.752040679804429,0.09008852392435074,5908.407334052943,2350.2595143064245
264,265.0,1.0163005887586514,0.7520362971553989,0.09154483675956726,5848.85771429757,2397.492412722466
265,266.0,1.0157200338956147,0.752017315026182,0.09162821620702744,5851.235861381836,2403.599972806449
266,267.0,1.0167515601500865,0.7611980559658742,0.091795414686203,5852.186712881332,2370.258748982844
267,268.0,1.0237168577477918,0.7520358982384623,0.09227101504802704,5810.623861587344,2450.428502491195
268,269.0,1.02417968361689,0.7428758721580355,0.0893583670258522,5906.239223113371,2277.6690977779217
269,270.0,1.0147891010358532,0.7520253107315965,0.09243908524513245,5933.254360016901,2240.514451973373
270,271.0,1.0147232021027361,0.7520331156616955,0.09235496819019318,5870.797337629541,2394.508040413464
271,272.0,1.0145386760608543,0.7520038349785643,0.09243908524513245,5795.216622957989,2454.928239715897
272,273.0,1.014495301827025,0.7519610831479866,0.09316509962081909,5809.889303372242,2424.663259152032
273,274.0,1.0142994715102571,0.7519844335985346,0.09406082332134247,5811.983737536648,2410.3046960848733
274,275.0,1.0170017266378308,0.7428320589899454,0.09218720346689224,5792.576912933349,2449.9598764959956
275,276.0,1.02221615029194,0.7520071922861997,0.09081734716892242,5858.472991993127,2297.1844132437836
276,277.0,1.0225760798690895,0.7428215393379916,0.08992457389831543,5899.788485385099,2254.4513780514535
277,278.0,1.0227089271244953,0.7428309253032868,0.09000647813081741,5913.414281812322,2231.780286365247
278,279.0,1.0228413040077546,0.7428367221932248,0.0891956090927124,5920.071394705999,2219.6246529966884
279,280.0,1.022970031759964,0.742841851587155,0.08911444246768951,5925.900357810635,2207.7189422071096
280,281.0,1.023240347735711,0.7428308823349461,0.0891956090927124,5934.104256034247,2190.375680893543
281,282.0,1.0232254039353506,0.7336807346318523,0.08765369653701782,5942.136828040297,2175.5014421739615
282,283.0,1.0233660448775344,0.7336764344817972,0.0877336710691452,5948.731109418499,2165.5800037616864
