,cycle,capacity,SoH,resistance,CCCT,CVCT
107,108.0,1.0251737708734954,0.8158016107732089,0.1690497249364853,5642.307125773194,2851.9690798126685
108,109.0,1.0252674513356244,0.8158075769121863,0.1672728806734085,5637.760927141993,2837.6063481548044
109,110.0,1.0233651545384388,0.8249914655105902,0.1714879423379898,5606.135350617464,2893.464630160277
110,111.0,1.0337417866623901,0.8158040602080348,0.15848411619663239,5625.854383487225,2790.312635050941
111,112.0,1.034170796145161,0.8158149829038088,0.15604589879512787,5727.954436386994,2731.1898302292684
112,113.0,1.0248938515114976,0.7974767718943149,0.15481285750865936,5754.846905211452,2648.2064027626475
113,114.0,1.023218346620978,0.7974875888532589,0.15834082663059235,5610.572794329724,2877.3866956522397
114,115.0,1.0230265840016934,0.7883081794444622,0.15834082663059235,5591.478498670127,2881.105405574286
115,116.0,1.0174586167088935,0.7883077236154609,0.14047673344612122,5624.275549534825,2749.35604647483
116,117.0,1.0081743865758397,0.7608026346848955,0.11357790231704712,5793.851661338529,2414.87678769161
117,118.0,0.8767511882337011,0.7699802811977592,0.1421007513999939,5652.509291443217,0.0
118,119.0,1.0250399962658978,0.7882982141316018,0.13885273039340973,5734.921129855735,2695.7832861381467
119,120.0,1.0266075207471017,0.806625998208841,0.15049292147159576,5701.0481699666125,2717.924041725346
120,121.0,1.0326935060946547,0.815791036117963,0.15767137706279755,5705.627725531813,2733.6436986774206
121,122.0,1.0332813357290616,0.815785095014097,0.15604589879512787,5708.255103997712,2760.1600465611555
122,123.0,1.0339791525811366,0.8157792689198375,0.16144287586212158,5727.006369726791,2736.0983624909422
123,124.0,1.034412695257573,0.8157827208898276,0.1609223335981369,5738.426018391619,2719.396071483032
124,125.0,1.0348896370248186,0.806611509450154,0.15767137706279755,5738.259033641953,2716.0063744226936
125,126.0,1.0350481303046615,0.8157933337355312,0.1609223335981369,5759.229832006036,2696.1945878103143
126,127.0,1.0353162604747885,0.8157922065235313,0.16306541860103607,5749.354910116817,2705.4636771584046
127,128.0,1.0356594367402205,0.8249581873330858,0.16823698580265045,5739.781251391687,2737.9604989149957
128,129.0,1.035751982474257,0.8157820531948499,0.16594895720481873,5750.684848081553,2737.820179606497
129,130.0,1.0357849607849232,0.824959756390433,0.17036685347557068,5758.4037730208365,2729.617462412396
130,131.0,1.0357670482221648,0.8157877844022353,0.16970889270305634,5774.845276733453,2712.5866452325718
131,132.0,1.0357745955954967,0.8157878811853072,0.1654992252588272,5772.998679978889,2717.8522788691917
132,133.0,1.0357969572247445,0.815806808917841,0.16564886271953583,5766.015019628219,2720.4774461104535
133,134.0,1.0357972637866777,0.815808548070634,0.1675759106874466,5745.796460975194,2768.2275436049677
134,135.0,1.0174710108746805,0.806641939439538,0.1744232028722763,5656.378666032571,2946.1224466064014
135,136.0,1.0174721228912453,0.7883096596897213,0.16468794643878937,5554.356076072087,2948.2154542604694
136,137.0,1.0168454063367807,0.7974818987125625,0.17345525324344635,5542.96595454152,2979.011791245488
137,138.0,1.006940559204491,0.7516536473916153,0.11714044213294983,5629.527224147576,2683.734148747404
138,139.0,1.0228508734879447,0.8066418531544001,0.14954398572444916,5520.308865912608,2924.292671795003
139,140.0,1.0266173825032379,0.8066520840610711,0.15848411619663239,5623.1913298105355,2831.8930671615526
140,141.0,1.031374137420783,0.8066631866317111,0.16336055099964142,5672.866515471367,2795.9261004742
141,142.0,1.0145221085666132,0.8067287926862114,0.17539292573928833,5609.111900378717,2966.027837108355
142,143.0,1.0161211766648015,0.8342882787192135,0.17929083108901978,5505.559047180926,2977.0425670038676
143,144.0,1.0079117594604166,0.7424813291373601,0.09816375374794006,5806.743958204904,2336.9564376902335
144,145.0,1.0138437853416578,0.7608081297699725,0.10150053352117538,5784.680434735934,2375.7368652035257
145,146.0,1.0216741515797492,0.7516518226994722,0.09924398362636566,5875.64026033445,2216.78970977517
146,147.0,1.0219922694428973,0.7608332020155877,0.10293839871883392,5911.925033039392,2198.212719755087
147,148.0,1.0057045384339454,0.7424828071517622,0.10708773136138916,5847.891944353789,2347.487905348731
148,149.0,1.0050107633738328,0.7516440586220013,0.10819221287965775,5738.274531451963,2405.6896783532648
149,150.0,1.0060066768770102,0.760808614288671,0.10565607994794846,5729.318496320426,2384.5963623113057
150,151.0,1.0042972171868354,0.7333366193293094,0.09662850946187973,5802.899661032745,2256.5365686949517
151,152.0,0.9985255390514003,0.7424813956531627,0.09517660737037659,5747.36805335166,2318.6744072897127
152,153.0,1.0138234645193414,0.7424713960281342,0.09427773207426071,5807.714741384087,2159.6796456689917
153,154.0,1.014601638429304,0.7424815295729672,0.09273617714643478,5897.235974298921,2118.7755847349617
154,155.0,1.004429867061584,0.7424967551427009,0.09526289254426956,5909.738094639673,2081.712271067023
155,156.0,0.9981709328489788,0.7333185030885625,0.09807516634464264,5749.243686410307,2308.94087852948
156,157.0,1.0040551399416802,0.742478487712725,0.09671594947576523,5754.306132444472,2261.332452819537
157,158.0,0.9986121387717836,0.74247830978401,0.09436313062906265,5770.2745710990275,2263.5822729266365
158,159.0,0.9956723524505554,0.7333140128583611,0.09581650048494339,5761.071588122693,2257.2699825988675
159,160.0,1.0060240798624165,0.7425529695323789,0.09436313062906265,5696.883905506838,2303.379867360054
160,161.0,1.012361672509723,0.7425414543171648,0.09346499294042587,5854.032058428158,2133.1188191246765
161,162.0,1.0065101500991285,0.7242082809412101,0.09346499294042587,5883.8632381221105,2105.885601082671
162,163.0,0.9954381568355624,0.7333786422128773,0.09662850946187973,5785.9171084488335,2270.816655874485
163,164.0,0.9955200045866478,0.7241940856763021,0.09509047120809555,5701.43075111293,2295.2068180415954
164,165.0,0.9955826966215146,0.733297507959696,0.09581650048494339,5711.076431866095,2273.020456103899
165,166.0,0.9953719128593941,0.7241136822625184,0.09517660737037659,5705.697350035276,2283.081935258815
166,167.0,0.997080620582528,0.7516444842621695,0.09581650048494339,5692.071519185207,2314.2220104974112
167,168.0,1.0056317560458792,0.7332949989512191,0.09436313062906265,5794.982987161726,2152.7893565021222
168,169.0,1.0064532003118745,0.742465765043978,0.09265225380659103,5846.689111648244,2126.118932174926
169,170.0,1.0109818905745376,0.742455899129552,0.09346499294042587,5859.518812555529,2104.2911544135422
170,171.0,1.0113324950604892,0.7333065763673893,0.09354965388774872,5869.098091038351,2094.744896805845
171,172.0,1.011620689826079,0.7332926404586471,0.09265225380659103,5875.442111935583,2084.3858936502947
172,173.0,1.012260352184136,0.7332948080983718,0.09192270785570145,5905.054299676849,2088.3400443588034
173,174.0,1.0125100969385816,0.7332979577099408,0.09175647795200348,5895.055172993452,2053.887641896901
174,175.0,1.0125291818745485,0.7332996706740558,0.09256848692893982,5897.024804521643,2060.450075525907
175,176.0,1.0125707174461365,0.7333012204969003,0.09175647795200348,5898.493555510067,2057.872169631126
176,177.0,1.012572017997104,0.7333072977909569,0.09329613298177719,5899.431242335646,2054.5129983277875
177,178.0,1.012621355148003,0.733288743645207,0.09110923111438751,5899.993802261772,2053.9976780841826
178,179.0,1.012733027489308,0.7332891206536998,0.0918395146727562,5902.572650583927,2048.356876024336
179,180.0,1.0130598060130789,0.7241384787873885,0.0918395146727562,5905.995307472127,2041.9041546892258
180,181.0,1.0132878401542575,0.7241415755890486,0.09094447642564774,5914.027451108326,2034.4670182625414
181,182.0,1.0140811555354927,0.7333033339632151,0.09029575437307358,5926.341200781928,2016.8897274404299
182,183.0,1.0142849089223471,0.7333184015500177,0.09110923111438751,5938.545813838835,2005.936999757134
183,184.0,0.9977193643949199,0.7333115872247613,0.09338048845529556,5870.853625898599,2156.788741016295
184,185.0,0.9967641068997689,0.7241239755480348,0.09338048845529556,5755.448663723364,2224.192568389175
185,186.0,0.9965400901783503,0.7333172056987697,0.09491867572069168,5744.761490735284,2227.7551511388738
186,187.0,0.9963916228744862,0.7333142408200547,0.09500449895858765,5740.166814546683,2233.8937769081676
187,188.0,0.9949491045511574,0.7333150793219604,0.09572993963956833,5725.697714391747,2258.6289655293804
188,189.0,1.0050743943151623,0.7333016992793187,0.09329613298177719,5756.323972719256,2154.7271009152755
189,190.0,1.0060465487180112,0.7332817884549517,0.09256848692893982,5849.613052113564,2101.713526938809
190,191.0,0.9968211628425319,0.7241443460616428,0.09338048845529556,5868.333600382204,2070.4487960855477
191,192.0,0.989877210171092,0.7333815538630646,0.09500449895858765,5706.290882072528,2304.1438177177915
192,193.0,0.9974297566286452,0.7333184719319698,0.09509047120809555,5676.44775568284,2335.143162671824
193,194.0,1.011737233575852,0.7424735271197495,0.09119182825088501,5781.056551054748,2197.835029847971
194,195.0,1.0128235141471293,0.7333122558023227,0.0918395146727562,5870.23614588839,2128.884594207848
195,196.0,1.0042173791258164,0.7241555280357488,0.0940224677324295,5888.176137216746,2113.229374666378
196,197.0,0.9967258588919607,0.733303018659687,0.09509047120809555,5744.760535104935,2289.0196904542463
197,198.0,0.997567014951492,0.7333163538706843,0.09500449895858765,5736.32206848904,2261.6917368477443
198,199.0,0.9980146846152893,0.742472715103414,0.0941924899816513,5749.745280917356,2258.0828348982614
199,200.0,0.9969127319509368,0.7332944520889937,0.09427773207426071,5754.104547968585,2254.3956676415255
200,201.0,1.004644140623229,0.7424630156535005,0.09354965388774872,5737.682217194451,2273.317079416316
201,202.0,1.0070645630644797,0.7332975838251032,0.09256848692893982,5841.955820289877,2121.135134955315
202,203.0,1.0123380118225818,0.7332798695625183,0.09102677553892136,5874.786995875082,2093.167686591536
203,204.0,0.9965961902364782,0.7332793889671119,0.09427773207426071,5818.562978332426,2240.3802862934826
204,205.0,0.9967526965402355,0.7332902327720487,0.09500449895858765,5736.791584192484,2248.067136444006
205,206.0,0.9963782092844581,0.7333008143502223,0.09436313062906265,5764.557336787606,2279.270040868927
206,207.0,0.9960696803600334,0.7333157057150519,0.09273617714643478,5736.667612154153,2240.0052893884713
207,208.0,1.00622603603067,0.7332878496107196,0.09175647795200348,5774.04350235124,2145.446770828712
208,209.0,1.0120578228348496,0.7332859865554108,0.09256848692893982,5874.099465734122,2076.6055969928566
209,210.0,1.0040390500687122,0.724150628854735,0.09021403640508652,5890.165034385049,2072.2157623051316
210,211.0,0.9962835685844532,0.7333097543979281,0.0941924899816513,5759.8093238368165,2238.786414078233
211,212.0,0.9982746019841034,0.7332853774833731,0.09436313062906265,5749.106215441658,2208.6470190664404
212,213.0,1.006283651129077,0.7424668098416527,0.09256848692893982,5776.169873906794,2209.961024676595
213,214.0,1.0125375416016782,0.7332970275092658,0.0918395146727562,5886.4473971305415,2051.169606196636
214,215.0,1.0126466741904432,0.7241126891117653,0.09029575437307358,5925.981929886504,2055.6078555948916
215,216.0,1.0128270801984283,0.7241085278911128,0.09094447642564774,5909.65459805436,2031.4364740780438
216,217.0,1.0131011949207431,0.7241239605659012,0.09021403640508652,5914.593117593904,2033.9680092192139
217,218.0,1.0132819311784236,0.724110077059816,0.09231807291507721,5920.015585277521,2028.593370799732
218,219.0,1.013548064733222,0.724140673003998,0.09321193397045135,5923.750742509612,2025.5154708830523
219,220.0,1.0142186635606694,0.7332867058410995,0.0916735902428627,5935.14269421366,2004.7040154435672
220,221.0,1.0140569472451326,0.7333102061478032,0.09021403640508652,5941.206979277078,2003.2355235819123
221,222.0,1.0140725211187933,0.7333037592742464,0.09013247489929199,5940.629142467573,1996.4232091270387
222,223.0,1.0141209325322789,0.7332843372175217,0.09021403640508652,5958.114037831314,2018.2824961153092
223,224.0,1.0142585931830381,0.7332993797020826,0.08948227763175964,5944.020318203955,2001.345249547041
224,225.0,1.0143721576301694,0.7332919212064122,0.09175647795200348,5944.473995567358,2001.6892115342198
225,226.0,1.0145206369092394,0.7333133031973235,0.09086231887340546,5946.068026142952,1996.0331365708844
226,227.0,1.0145247449125527,0.7333012508174804,0.08940129727125168,5948.9749868540675,1994.1423036510241
227,228.0,1.0145396009499523,0.7333766395238289,0.08801477402448654,5951.162782759289,1989.283271373948
228,229.0,1.0145878826925583,0.7333779873568871,0.09013247489929199,5950.147025653161,1987.4084778960096
229,230.0,1.0145527889237103,0.7333687673989084,0.09102677553892136,5951.382004761137,1991.0336111763027
230,231.0,0.9989362548651666,0.7242212198794991,0.09175647795200348,5890.751824498351,2120.431367388228
231,232.0,1.0040531845734344,0.724219658321112,0.09338048845529556,5782.749026669306,2188.8362418738543
232,233.0,0.9986488676575053,0.7333635381246942,0.09256848692893982,5791.609507763176,2187.53857836104
233,234.0,0.9966367576806231,0.724144124450025,0.09265225380659103,5774.640622264415,2201.0375367379165
234,235.0,0.9955703174613127,0.7332963226525593,0.09491867572069168,5742.216300067841,2225.9431998797227
235,236.0,1.0055641471752594,0.7241286170818988,0.0916735902428627,5777.452922493452,2118.5265402566874
236,237.0,1.0067357447672642,0.733303101883309,0.09240139275789261,5866.1193400627235,2065.2478358938824
237,238.0,0.9986317611705837,0.7241383920120152,0.09094447642564774,5886.4674740005285,2043.733575154096
238,239.0,0.995569787179431,0.733303884360719,0.09410740435123444,5753.576621322543,2228.5056510571158
239,240.0,0.9974755937805839,0.7333522970977295,0.09329613298177719,5721.669436274778,2241.0843527015522
240,241.0,0.9974234374345132,0.7333548474814213,0.0941924899816513,5765.467210437204,2209.2562592236027
241,242.0,0.9898276539506687,0.7241993072410848,0.09500449895858765,5736.230799953726,2262.801622563238
242,243.0,1.0046749908512553,0.7333439019254473,0.09175647795200348,5755.013739801274,2150.1343568746597
243,244.0,1.0055336877928915,0.7241768540344147,0.09256848692893982,5845.147182510955,2091.261796075589
244,245.0,0.9974817300153093,0.7150186319791186,0.09256848692893982,5862.7747486981025,2055.949531595783
245,246.0,0.9894950278243368,0.7241992473359576,0.0941924899816513,5726.089932142539,2272.2541604069265
246,247.0,0.995307809113743,0.7333648573240387,0.0941924899816513,5699.354181676186,2263.6605703991954
247,248.0,0.9888455747492578,0.7241977674050684,0.09500449895858765,5711.089764757024,2266.004195467918
248,249.0,0.989374185560856,0.7333622672442566,0.0941924899816513,5681.119476351378,2278.504484126519
249,250.0,0.9959280253051317,0.733361521929119,0.09346499294042587,5674.978445368251,2338.425204307656
250,251.0,0.9982088103699891,0.724203634952781,0.09338048845529556,5779.049065131025,2143.1812710126687
251,252.0,1.0036013019109824,0.7333606403899571,0.0918395146727562,5812.114532269043,2112.057520257513
252,253.0,0.9883048053418623,0.7241912019148914,0.09346499294042587,5751.874469554779,2267.223846168694
253,254.0,0.9880546659558777,0.7241782724116163,0.09500449895858765,5671.38557450482,2294.066714572924
254,255.0,0.9890634460980448,0.7333712149659832,0.09491867572069168,5682.69894204571,2260.5204400858493
255,256.0,0.9877302848667432,0.7241225226935023,0.09410740435123444,5700.824669835827,2248.552246388106
256,257.0,0.9878218315287388,0.724133336695134,0.0941924899816513,5681.621493498387,2261.1922583826527
257,258.0,0.9974942644422387,0.7241327903623327,0.09248486161231995,5738.219731377525,2139.9157182104536
258,259.0,1.0030533567853586,0.7241259640658595,0.09102677553892136,5817.740804825909,2095.589616586396
259,260.0,0.9887482333924585,0.7241271494869159,0.09338048845529556,5824.758348980715,2096.571680072957
260,261.0,0.9873353082280265,0.7333050717321736,0.09491867572069168,5675.979650555411,2297.1133605199284
261,262.0,0.987175515109623,0.7241573058310329,0.09491867572069168,5671.589677677723,2268.3327676323242
262,263.0,0.9873452075697827,0.724148363440779,0.09346499294042587,5654.119851123018,2298.3475999764632
263,264.0,0.9965152103852902,0.7241499717553568,0.09346499294042587,5668.590591532353,1227.9697400394944
264,265.0,0.9885218797375718,0.7241601491822202,0.09572993963956833,0.0,1057.4473240698967
265,266.0,0.9981172981558282,0.7241240542616064,0.0941924899816513,5694.434117745313,0.0
266,267.0,0.9983701481851686,0.7241317333184836,0.09248486161231995,5792.843706446813,2194.2255899623306
267,268.0,0.9876671550447403,0.7241330558348746,0.09491867572069168,5790.066589663511,2161.61709424491
268,269.0,0.9875379288646476,0.7333006576431708,0.09509047120809555,5710.6873010017225,2333.1413631209216
269,270.0,0.9866542771105292,0.724130262467798,0.09517660737037659,5621.278094414949,2383.9990309462446
270,271.0,0.9873639195020762,0.7150511621517256,0.09427773207426071,5604.919030268007,2388.3115769461
271,272.0,0.9868708391276055,0.7242113167156972,0.09599008411169052,4577.318038377186,2366.8528234634787
272,273.0,0.9867501225612176,0.724210550190218,0.0936344638466835,5645.628335212761,2375.055539240104
273,274.0,0.9958429347025588,0.7333704100023709,0.09346499294042587,5638.581390022053,2359.915254411764
274,275.0,0.9970342593150039,0.7241873433059685,0.09256848692893982,5688.206834499062,2234.6688115588186
275,276.0,0.9898657836300043,0.7150446160277745,0.09248486161231995,5772.9783742246,2170.718683728286
276,277.0,0.9806893918141953,0.7242171155441492,0.09427773207426071,5791.839820236586,2153.1128117130356
277,278.0,0.9867744422377017,0.7333817156246102,0.09581650048494339,5659.647226578556,2362.5401095634297
278,279.0,0.9804769483644946,0.7241960902447314,0.09654121100902557,5612.14299050557,2370.5868965325208
279,280.0,0.9805215512076524,0.7241984525179939,0.09436313062906265,5626.424890008551,2373.4304930349463
280,281.0,0.9866775296805018,0.7333633286768759,0.09735248237848282,5620.050302023883,2349.399717062144
281,282.0,0.9888137642781997,0.7241823396759404,0.09410740435123444,5589.440127660855,2420.92885348406
282,283.0,0.9894429807309655,0.7241898879032407,0.09273617714643478,5687.352038940531,2256.5915180738666
